t qw qx qy qz px py pz wx wy wz ax ay az roll pitch yaw 
0.844999 0.888097 0.254909 0.382494 -0.00150668 0 0 0 -0.961647 0.6647 -0.227491 -6.6723 4.43035 5.66467 0.663732 0.747971 0.265464 
0.849999 0.888072 0.252556 0.384113 -0.00066276 0 0 0 -0.965717 0.662153 -0.22326 -6.69606 4.39553 5.66377 0.659984 0.75128 0.267035 
0.854999 0.888045 0.250195 0.38572 0.000192834 0 0 0 -0.969762 0.659574 -0.219029 -6.71961 4.36071 5.66278 0.656219 0.75457 0.268606 
0.859999 0.888014 0.247827 0.387315 0.00106009 0 0 0 -0.973781 0.656965 -0.214798 -6.74296 4.3259 5.66173 0.652438 0.757842 0.270177 
0.864999 0.88798 0.245451 0.388898 0.00193897 0 0 0 -0.977775 0.654325 -0.210569 -6.7661 4.29109 5.66061 0.648641 0.761095 0.271748 
0.869999 0.887943 0.24307 0.390469 0.00282947 0 0 0 -0.981743 0.651654 -0.20634 -6.78903 4.2563 5.65942 0.644827 0.764329 0.273318 
0.874999 0.887904 0.240681 0.392028 0.00373155 0 0 0 -0.985686 0.648951 -0.202114 -6.81176 4.22152 5.65816 0.640997 0.767543 0.274889 
0.879999 0.887861 0.238285 0.393574 0.0046452 0 0 0 -0.989602 0.646217 -0.19789 -6.83429 4.18676 5.65682 0.637152 0.770738 0.27646 
0.884999 0.887816 0.235883 0.395109 0.00557038 0 0 0 -0.993493 0.643451 -0.19367 -6.8566 4.15202 5.65542 0.63329 0.773915 0.278031 
0.889999 0.887767 0.233475 0.396631 0.00650706 0 0 0 -0.997358 0.640654 -0.189452 -6.87872 4.1173 5.65396 0.629413 0.777071 0.279602 
0.894999 0.887716 0.23106 0.398142 0.00745522 0 0 0 -1.0012 0.637826 -0.185238 -6.90063 4.0826 5.65242 0.625519 0.780209 0.281172 
0.899999 0.887661 0.228638 0.399639 0.00841482 0 0 0 -1.00501 0.634965 -0.181028 -6.92233 4.04792 5.65082 0.621611 0.783326 0.282743 
0.904999 0.887603 0.226211 0.401124 0.00938584 0 0 0 -1.0088 0.632073 -0.176823 -6.94383 4.01328 5.64915 0.617686 0.786425 0.284314 
0.909999 0.887543 0.223777 0.402597 0.0103682 0 0 0 -1.01256 0.629149 -0.172622 -6.96514 3.97866 5.64741 0.613746 0.789503 0.285885 
0.914999 0.887479 0.221337 0.404057 0.011362 0 0 0 -1.01629 0.626193 -0.168428 -6.98623 3.94407 5.64561 0.609791 0.792562 0.287456 
0.919999 0.887412 0.218891 0.405504 0.012367 0 0 0 -1.02 0.623206 -0.164239 -7.00713 3.90952 5.64375 0.605821 0.795601 0.289026 
0.924999 0.887342 0.21644 0.406939 0.0133834 0 0 0 -1.02368 0.620186 -0.160057 -7.02783 3.875 5.64182 0.601835 0.79862 0.290597 
0.929999 0.887269 0.213983 0.40836 0.014411 0 0 0 -1.02734 0.617134 -0.155881 -7.04832 3.84051 5.63983 0.597835 0.80162 0.292168 
0.934999 0.887192 0.21152 0.409769 0.0154497 0 0 0 -1.03097 0.61405 -0.151713 -7.06862 3.80607 5.63778 0.593819 0.804599 0.293739 
0.939999 0.887113 0.209051 0.411165 0.0164997 0 0 0 -1.03457 0.610934 -0.147553 -7.08872 3.77167 5.63567 0.589789 0.807558 0.295309 
0.944999 0.88703 0.206577 0.412548 0.0175607 0 0 0 -1.03815 0.607786 -0.143401 -7.10861 3.73731 5.63349 0.585743 0.810497 0.29688 
0.949999 0.886944 0.204098 0.413918 0.0186328 0 0 0 -1.0417 0.604605 -0.139258 -7.12832 3.70299 5.63126 0.581684 0.813415 0.298451 
0.954999 0.886854 0.201613 0.415274 0.019716 0 0 0 -1.04522 0.601393 -0.135124 -7.14782 3.66872 5.62897 0.577609 0.816313 0.300022 
0.959999 0.886762 0.199123 0.416618 0.0208101 0 0 0 -1.04871 0.598148 -0.130999 -7.16712 3.6345 5.62662 0.573521 0.819191 0.301593 
0.964999 0.886666 0.196628 0.417948 0.0219152 0 0 0 -1.05218 0.59487 -0.126885 -7.18624 3.60032 5.62421 0.569417 0.822048 0.303163 
0.969999 0.886567 0.194128 0.419264 0.0230312 0 0 0 -1.05563 0.591561 -0.122781 -7.20515 3.5662 5.62175 0.5653 0.824885 0.304734 
0.974999 0.886465 0.191623 0.420568 0.0241581 0 0 0 -1.05904 0.588219 -0.118688 -7.22387 3.53213 5.61924 0.561169 0.827701 0.306305 
0.979999 0.886359 0.189113 0.421857 0.0252957 0 0 0 -1.06243 0.584845 -0.114606 -7.2424 3.49812 5.61667 0.557023 0.830497 0.307876 
0.984999 0.88625 0.186599 0.423133 0.0264441 0 0 0 -1.06579 0.581438 -0.110537 -7.26073 3.46416 5.61405 0.552864 0.833272 0.309447 
0.989999 0.886138 0.18408 0.424396 0.0276032 0 0 0 -1.06913 0.577999 -0.10648 -7.27887 3.43026 5.61137 0.548691 0.836026 0.311017 
0.994999 0.886023 0.181556 0.425645 0.028773 0 0 0 -1.07243 0.574528 -0.102436 -7.29681 3.39642 5.60865 0.544504 0.838759 0.312588 
0.999999 0.885904 0.179028 0.42688 0.0299533 0 0 0 -1.07572 0.571025 -0.0984048 -7.31457 3.36264 5.60588 0.540303 0.841471 0.314159 
1.005 0.885781 0.176496 0.428101 0.0311442 0 0 0 -1.07897 0.567489 -0.0943877 -7.33213 3.32892 5.60305 0.536089 0.844162 0.31573 
1.01 0.885656 0.173959 0.429308 0.0323456 0 0 0 -1.0822 0.563921 -0.0903848 -7.34951 3.29526 5.60018 0.531861 0.846831 0.317301 
1.015 0.885527 0.171418 0.430502 0.0335574 0 0 0 -1.08539 0.560321 -0.0863967 -7.36669 3.26167 5.59727 0.527621 0.84948 0.318871 
1.02 0.885394 0.168873 0.431681 0.0347796 0 0 0 -1.08857 0.556689 -0.0824237 -7.38369 3.22814 5.59431 0.523367 0.852108 0.320442 
1.025 0.885259 0.166325 0.432847 0.0360122 0 0 0 -1.09171 0.553024 -0.0784663 -7.4005 3.19469 5.59131 0.5191 0.854714 0.322013 
1.03 0.88512 0.163772 0.433998 0.0372549 0 0 0 -1.09483 0.549328 -0.074525 -7.41712 3.1613 5.58826 0.514819 0.857299 0.323584 
1.035 0.884977 0.161215 0.435135 0.0385079 0 0 0 -1.09792 0.5456 -0.0706003 -7.43355 3.12798 5.58517 0.510527 0.859862 0.325155 
1.04 0.884831 0.158655 0.436258 0.039771 0 0 0 -1.10098 0.541839 -0.0666925 -7.4498 3.09473 5.58205 0.506221 0.862404 0.326725 
1.045 0.884682 0.156091 0.437366 0.0410442 0 0 0 -1.10401 0.538047 -0.0628023 -7.46586 3.06155 5.57888 0.501903 0.864924 0.328296 
1.05 0.884529 0.153524 0.43846 0.0423274 0 0 0 -1.10702 0.534222 -0.0589299 -7.48174 3.02845 5.57568 0.497572 0.867423 0.329867 
1.055 0.884373 0.150953 0.43954 0.0436205 0 0 0 -1.11 0.530366 -0.0550759 -7.49743 2.99542 5.57244 0.493228 0.8699 0.331438 
1.06 0.884213 0.148379 0.440605 0.0449236 0 0 0 -1.11295 0.526479 -0.0512408 -7.51294 2.96247 5.56916 0.488873 0.872355 0.333009 
1.065 0.88405 0.145802 0.441655 0.0462364 0 0 0 -1.11588 0.522559 -0.0474249 -7.52827 2.92959 5.56585 0.484505 0.874789 0.334579 
1.07 0.883884 0.143221 0.442691 0.047559 0 0 0 -1.11877 0.518609 -0.0436288 -7.54342 2.89679 5.56251 0.480125 0.8772 0.33615 
1.075 0.883714 0.140637 0.443712 0.0488913 0 0 0 -1.12164 0.514626 -0.0398528 -7.55838 2.86407 5.55914 0.475733 0.87959 0.337721 
1.08 0.883541 0.138051 0.444719 0.0502332 0 0 0 -1.12448 0.510613 -0.0360976 -7.57317 2.83142 5.55574 0.471329 0.881957 0.339292 
1.085 0.883364 0.135461 0.44571 0.0515847 0 0 0 -1.1273 0.506568 -0.0323634 -7.58777 2.79886 5.55231 0.466913 0.884303 0.340863 
1.09 0.883183 0.132869 0.446687 0.0529456 0 0 0 -1.13008 0.502492 -0.0286507 -7.6022 2.76638 5.54886 0.462486 0.886627 0.342433 
1.095 0.883 0.130274 0.447649 0.0543159 0 0 0 -1.13284 0.498385 -0.0249601 -7.61645 2.73397 5.54537 0.458047 0.888928 0.344004 
1.1 0.882813 0.127676 0.448596 0.0556956 0 0 0 -1.13557 0.494247 -0.0212918 -7.63052 2.70166 5.54187 0.453597 0.891207 0.345575 
1.105 0.882622 0.125076 0.449528 0.0570845 0 0 0 -1.13827 0.490078 -0.0176465 -7.64442 2.66942 5.53834 0.449135 0.893464 0.347146 
1.11 0.882428 0.122473 0.450445 0.0584826 0 0 0 -1.14095 0.485878 -0.0140245 -7.65813 2.63727 5.53479 0.444662 0.895698 0.348717 
1.115 0.882231 0.119868 0.451347 0.0598898 0 0 0 -1.14359 0.481648 -0.0104263 -7.67168 2.6052 5.53122 0.440178 0.89791 0.350287 
1.12 0.88203 0.117261 0.452234 0.061306 0 0 0 -1.14621 0.477388 -0.00685222 -7.68505 2.57321 5.52763 0.435683 0.9001 0.351858 
1.125 0.881825 0.114652 0.453105 0.0627312 0 0 0 -1.1488 0.473097 -0.00330283 -7.69824 2.54131 5.52403 0.431177 0.902267 0.353429 
1.13 0.881617 0.11204 0.453961 0.0641653 0 0 0 -1.15136 0.468777 0.000221476 -7.71127 2.5095 5.52041 0.426661 0.904412 0.355 
1.135 0.881406 0.109427 0.454802 0.0656081 0 0 0 -1.15389 0.464426 0.00372027 -7.72412 2.47777 5.51677 0.422133 0.906534 0.356571 
1.14 0.881191 0.106811 0.455627 0.0670597 0 0 0 -1.1564 0.460046 0.00719311 -7.73679 2.44613 5.51313 0.417595 0.908633 0.358141 
1.145 0.880973 0.104194 0.456437 0.0685199 0 0 0 -1.15888 0.455636 0.0106396 -7.7493 2.41457 5.50947 0.413047 0.91071 0.359712 
1.15 0.880752 0.101575 0.457232 0.0699887 0 0 0 -1.16133 0.451196 0.0140592 -7.76164 2.3831 5.5058 0.408488 0.912764 0.361283 
1.155 0.880527 0.0989537 0.458011 0.0714659 0 0 0 -1.16375 0.446727 0.0174517 -7.77381 2.35172 5.50212 0.403919 0.914795 0.362854 
1.16 0.880298 0.0963313 0.458774 0.0729516 0 0 0 -1.16614 0.44223 0.0208165 -7.78581 2.32043 5.49844 0.39934 0.916803 0.364424 
1.165 0.880066 0.0937075 0.459522 0.0744455 0 0 0 -1.1685 0.437703 0.0241532 -7.79764 2.28922 5.49475 0.394751 0.918788 0.365995 
1.17 0.879831 0.0910821 0.460254 0.0759477 0 0 0 -1.17084 0.433147 0.0274614 -7.80931 2.25811 5.49106 0.390152 0.92075 0.367566 
1.175 0.879592 0.0884555 0.46097 0.0774579 0 0 0 -1.17315 0.428563 0.0307407 -7.82081 2.22708 5.48737 0.385544 0.922689 0.369137 
1.18 0.87935 0.0858276 0.461671 0.0789763 0 0 0 -1.17543 0.423951 0.0339907 -7.83214 2.19614 5.48367 0.380926 0.924606 0.370708 
1.185 0.879105 0.0831985 0.462355 0.0805026 0 0 0 -1.17768 0.419311 0.037211 -7.84331 2.16528 5.47998 0.376298 0.926499 0.372278 
1.19 0.878856 0.0805684 0.463024 0.0820368 0 0 0 -1.1799 0.414642 0.0404012 -7.85431 2.13452 5.47628 0.371661 0.928369 0.373849 
1.195 0.878603 0.0779372 0.463677 0.0835787 0 0 0 -1.18209 0.409946 0.0435608 -7.86515 2.10384 5.4726 0.367014 0.930215 0.37542 
1.2 0.878348 0.0753051 0.464314 0.0851284 0 0 0 -1.18426 0.405223 0.0466894 -7.87583 2.07325 5.46891 0.362359 0.932039 0.376991 
1.205 0.878089 0.0726722 0.464935 0.0866857 0 0 0 -1.18639 0.400472 0.0497868 -7.88635 2.04275 5.46523 0.357694 0.933839 0.378562 
1.21 0.877826 0.0700385 0.46554 0.0882504 0 0 0 -1.1885 0.395694 0.0528524 -7.8967 2.01234 5.46156 0.35302 0.935616 0.380132 
1.215 0.877561 0.0674042 0.466129 0.0898226 0 0 0 -1.19058 0.39089 0.0558859 -7.9069 1.98202 5.4579 0.348338 0.937369 0.381703 
1.22 0.877291 0.0647692 0.466702 0.0914022 0 0 0 -1.19263 0.386059 0.0588868 -7.91693 1.95178 5.45425 0.343647 0.939099 0.383274 
1.225 0.877019 0.0621338 0.467258 0.092989 0 0 0 -1.19466 0.381202 0.0618549 -7.9268 1.92163 5.45062 0.338947 0.940806 0.384845 
1.23 0.876743 0.0594978 0.467798 0.0945829 0 0 0 -1.19665 0.376318 0.0647897 -7.93652 1.89157 5.447 0.334239 0.942488 0.386416 
1.235 0.876464 0.0568616 0.468323 0.0961839 0 0 0 -1.19862 0.371409 0.0676909 -7.94608 1.86159 5.44339 0.329522 0.944148 0.387986 
1.24 0.876182 0.054225 0.46883 0.0977918 0 0 0 -1.20055 0.366474 0.070558 -7.95548 1.8317 5.4398 0.324797 0.945784 0.389557 
1.245 0.875896 0.0515883 0.469322 0.0994066 0 0 0 -1.20246 0.361514 0.0733907 -7.96472 1.80189 5.43622 0.320064 0.947396 0.391128 
1.25 0.875607 0.0489515 0.469797 0.101028 0 0 0 -1.20434 0.356529 0.0761887 -7.97381 1.77218 5.43267 0.315323 0.948984 0.392699 
1.255 0.875315 0.0463146 0.470256 0.102656 0 0 0 -1.20619 0.35152 0.0789516 -7.98274 1.74254 5.42914 0.310574 0.950549 0.39427 
1.26 0.875019 0.0436777 0.470698 0.104291 0 0 0 -1.20801 0.346486 0.0816789 -7.99152 1.71299 5.42563 0.305818 0.95209 0.39584 
1.265 0.874721 0.041041 0.471124 0.105932 0 0 0 -1.20981 0.341427 0.0843704 -8.00014 1.68353 5.42214 0.301054 0.953607 0.397411 
1.27 0.874419 0.0384044 0.471533 0.10758 0 0 0 -1.21157 0.336345 0.0870258 -8.00861 1.65414 5.41868 0.296282 0.955101 0.398982 
1.275 0.874114 0.0357682 0.471926 0.109234 0 0 0 -1.21331 0.33124 0.0896445 -8.01692 1.62484 5.41525 0.291503 0.95657 0.400553 
1.28 0.873805 0.0331322 0.472302 0.110894 0 0 0 -1.21501 0.326111 0.0922265 -8.02509 1.59563 5.41184 0.286716 0.958016 0.402124 
1.285 0.873494 0.0304967 0.472662 0.11256 0 0 0 -1.21669 0.320959 0.0947711 -8.0331 1.56649 5.40846 0.281923 0.959437 0.403694 
1.29 0.873179 0.0278617 0.473005 0.114232 0 0 0 -1.21834 0.315784 0.0972783 -8.04096 1.53744 5.40512 0.277122 0.960835 0.405265 
1.295 0.872861 0.0252273 0.473331 0.11591 0 0 0 -1.21996 0.310587 0.0997476 -8.04867 1.50846 5.4018 0.272314 0.962208 0.406836 
1.3 0.87254 0.0225935 0.473641 0.117594 0 0 0 -1.22155 0.305368 0.102179 -8.05624 1.47956 5.39852 0.2675 0.963558 0.408407 
1.305 0.872216 0.0199605 0.473933 0.119283 0 0 0 -1.22312 0.300128 0.104571 -8.06365 1.45075 5.39528 0.262679 0.964883 0.409978 
1.31 0.871888 0.0173283 0.47421 0.120978 0 0 0 -1.22465 0.294865 0.106925 -8.07091 1.42201 5.39207 0.257851 0.966185 0.411548 
1.315 0.871558 0.0146969 0.474469 0.122679 0 0 0 -1.22616 0.289582 0.109239 -8.07803 1.39334 5.38889 0.253017 0.967462 0.413119 
1.32 0.871224 0.0120665 0.474711 0.124384 0 0 0 -1.22763 0.284278 0.111514 -8.085 1.36475 5.38576 0.248176 0.968715 0.41469 
1.325 0.870888 0.00943711 0.474937 0.126095 0 0 0 -1.22908 0.278954 0.11375 -8.09182 1.33624 5.38266 0.24333 0.969944 0.416261 
1.33 0.870548 0.00680882 0.475146 0.127811 0 0 0 -1.2305 0.273609 0.115945 -8.09849 1.3078 5.37961 0.238477 0.971148 0.417832 
1.335 0.870206 0.0041817 0.475338 0.129533 0 0 0 -1.23189 0.268245 0.1181 -8.10502 1.27943 5.3766 0.233618 0.972328 0.419402 
1.34 0.86986 0.00155583 0.475513 0.131259 0 0 0 -1.23325 0.262862 0.120214 -8.1114 1.25114 5.37363 0.228754 0.973484 0.420973 
1.345 0.869511 -0.00106873 0.475671 0.13299 0 0 0 -1.23458 0.257459 0.122287 -8.11764 1.22291 5.37071 0.223884 0.974616 0.422544 
1.35 0.86916 -0.0036919 0.475812 0.134725 0 0 0 -1.23588 0.252038 0.12432 -8.12373 1.19476 5.36783 0.219008 0.975723 0.424115 
1.355 0.868805 -0.00631361 0.475936 0.136465 0 0 0 -1.23715 0.246598 0.12631 -8.12968 1.16667 5.365 0.214126 0.976806 0.425685 
1.36 0.868448 -0.00893378 0.476043 0.13821 0 0 0 -1.2384 0.241141 0.128259 -8.13549 1.13865 5.36222 0.20924 0.977864 0.427256 
1.365 0.868087 -0.0115524 0.476133 0.139959 0 0 0 -1.23961 0.235666 0.130166 -8.14115 1.1107 5.35948 0.204348 0.978898 0.428827 
1.37 0.867724 -0.0141693 0.476206 0.141713 0 0 0 -1.2408 0.230173 0.132031 -8.14668 1.08281 5.3568 0.199451 0.979908 0.430398 
1.375 0.867358 -0.0167844 0.476261 0.14347 0 0 0 -1.24196 0.224664 0.133853 -8.15205 1.05499 5.35417 0.194549 0.980893 0.431969 
1.38 0.866989 -0.0193978 0.4763 0.145232 0 0 0 -1.24309 0.219138 0.135632 -8.15729 1.02723 5.35159 0.189642 0.981853 0.433539 
1.385 0.866617 -0.0220092 0.476322 0.146997 0 0 0 -1.24418 0.213597 0.137369 -8.16239 0.999529 5.34906 0.18473 0.982789 0.43511 
1.39 0.866242 -0.0246187 0.476326 0.148766 0 0 0 -1.24525 0.208039 0.139062 -8.16735 0.971889 5.34659 0.179814 0.983701 0.436681 
1.395 0.865865 -0.0272262 0.476314 0.15054 0 0 0 -1.2463 0.202466 0.140712 -8.17216 0.944308 5.34417 0.174893 0.984587 0.438252 
1.4 0.865484 -0.0298316 0.476284 0.152316 0 0 0 -1.24731 0.196878 0.142318 -8.17684 0.916784 5.34181 0.169968 0.98545 0.439823 
1.405 0.865101 -0.0324348 0.476237 0.154096 0 0 0 -1.24829 0.191276 0.14388 -8.18137 0.889316 5.33951 0.165039 0.986287 0.441393 
1.41 0.864716 -0.0350358 0.476173 0.15588 0 0 0 -1.24924 0.18566 0.145398 -8.18577 0.861902 5.33726 0.160105 0.9871 0.442964 
1.415 0.864327 -0.0376345 0.476092 0.157667 0 0 0 -1.25017 0.180029 0.146872 -8.19003 0.834542 5.33508 0.155168 0.987888 0.444535 
1.42 0.863936 -0.0402309 0.475993 0.159457 0 0 0 -1.25106 0.174386 0.148301 -8.19415 0.807233 5.33295 0.150227 0.988652 0.446106 
1.425 0.863542 -0.0428248 0.475877 0.16125 0 0 0 -1.25193 0.168729 0.149686 -8.19813 0.779975 5.33089 0.145281 0.98939 0.447677 
1.43 0.863146 -0.0454162 0.475744 0.163046 0 0 0 -1.25277 0.16306 0.151026 -8.20198 0.752765 5.32889 0.140333 0.990104 0.449247 
1.435 0.862747 -0.048005 0.475594 0.164844 0 0 0 -1.25358 0.157379 0.15232 -8.20568 0.725603 5.32695 0.13538 0.990794 0.450818 
1.44 0.862345 -0.0505913 0.475426 0.166646 0 0 0 -1.25435 0.151686 0.15357 -8.20926 0.698486 5.32507 0.130425 0.991458 0.452389 
1.445 0.861941 -0.0531748 0.475242 0.16845 0 0 0 -1.2551 0.145981 0.154774 -8.21269 0.671414 5.32325 0.125466 0.992098 0.45396 
1.45 0.861534 -0.0557555 0.47504 0.170256 0 0 0 -1.25582 0.140266 0.155932 -8.21599 0.644384 5.32151 0.120504 0.992713 0.455531 
1.455 0.861125 -0.0583335 0.47482 0.172065 0 0 0 -1.25652 0.13454 0.157045 -8.21915 0.617396 5.31982 0.115539 0.993303 0.457101 
1.46 0.860713 -0.0609085 0.474584 0.173876 0 0 0 -1.25718 0.128804 0.158111 -8.22217 0.590447 5.31821 0.110571 0.993868 0.458672 
1.465 0.860299 -0.0634806 0.47433 0.17569 0 0 0 -1.25781 0.123059 0.159132 -8.22507 0.563536 5.31666 0.1056 0.994409 0.460243 
1.47 0.859882 -0.0660496 0.474059 0.177505 0 0 0 -1.25842 0.117304 0.160106 -8.22782 0.536662 5.31517 0.100627 0.994924 0.461814 
1.475 0.859463 -0.0686156 0.47377 0.179322 0 0 0 -1.25899 0.111541 0.161035 -8.23044 0.509822 5.31376 0.095651 0.995415 0.463385 
1.48 0.859042 -0.0711784 0.473464 0.181141 0 0 0 -1.25954 0.105769 0.161916 -8.23293 0.483016 5.31241 0.0906728 0.995881 0.464955 
1.485 0.858618 -0.073738 0.473141 0.182962 0 0 0 -1.26005 0.0999887 0.162752 -8.23528 0.45624 5.31113 0.0856923 0.996322 0.466526 
1.49 0.858192 -0.0762944 0.472801 0.184784 0 0 0 -1.26054 0.0942012 0.16354 -8.23749 0.429495 5.30993 0.0807096 0.996738 0.468097 
1.495 0.857763 -0.0788474 0.472443 0.186607 0 0 0 -1.261 0.0884067 0.164282 -8.23958 0.402778 5.30879 0.075725 0.997129 0.469668 
1.5 0.857333 -0.081397 0.472068 0.188432 0 0 0 -1.26142 0.0826054 0.164977 -8.24153 0.376087 5.30772 0.0707384 0.997495 0.471239 
1.505 0.8569 -0.0839431 0.471676 0.190258 0 0 0 -1.26182 0.076798 0.165625 -8.24334 0.349421 5.30672 0.0657501 0.997836 0.472809 
1.51 0.856464 -0.0864857 0.471267 0.192085 0 0 0 -1.26219 0.0709847 0.166225 -8.24502 0.322778 5.3058 0.0607601 0.998152 0.47438 
1.515 0.856027 -0.0890247 0.47084 0.193913 0 0 0 -1.26254 0.0651661 0.166779 -8.24657 0.296156 5.30495 0.0557686 0.998444 0.475951 
1.52 0.855587 -0.09156 0.470396 0.195742 0 0 0 -1.26285 0.0593426 0.167286 -8.24799 0.269554 5.30416 0.0507757 0.99871 0.477522 
1.525 0.855146 -0.0940916 0.469934 0.197572 0 0 0 -1.26313 0.0535145 0.167745 -8.24927 0.24297 5.30346 0.0457815 0.998951 0.479093 
1.53 0.854702 -0.0966195 0.469456 0.199402 0 0 0 -1.26338 0.0476825 0.168156 -8.25042 0.216402 5.30282 0.0407862 0.999168 0.480663 
1.535 0.854256 -0.0991435 0.46896 0.201233 0 0 0 -1.26361 0.0418468 0.168521 -8.25143 0.189848 5.30226 0.0357899 0.999359 0.482234 
1.54 0.853808 -0.101664 0.468446 0.203064 0 0 0 -1.2638 0.0360079 0.168838 -8.25232 0.163307 5.30176 0.0307927 0.999526 0.483805 
1.545 0.853357 -0.10418 0.467916 0.204896 0 0 0 -1.26397 0.0301663 0.169107 -8.25307 0.136777 5.30135 0.0257947 0.999667 0.485376 
1.55 0.852905 -0.106692 0.467368 0.206727 0 0 0 -1.2641 0.0243224 0.169329 -8.25368 0.110256 5.301 0.0207961 0.999784 0.486946 
1.555 0.852451 -0.1092 0.466803 0.208559 0 0 0 -1.26421 0.0184767 0.169503 -8.25417 0.0837422 5.30073 0.0157969 0.999875 0.488517 
1.56 0.851995 -0.111704 0.466221 0.21039 0 0 0 -1.26429 0.0126296 0.16963 -8.25452 0.0572341 5.30054 0.0107974 0.999942 0.490088 
1.565 0.851537 -0.114204 0.465622 0.212221 0 0 0 -1.26434 0.00678155 0.169709 -8.25474 0.0307298 5.30042 0.00579755 0.999983 0.491659 
1.57 0.851077 -0.116699 0.465005 0.214052 0 0 0 -1.26436 0.000932968 0.16974 -8.25483 0.0042275 5.30037 0.000797586 1 0.49323 
1.575 0.850616 -0.11919 0.464372 0.215883 0 0 0 -1.26435 -0.00491569 0.169724 -8.25478 -0.0222745 5.30039 -0.0042024 0.999991 0.4948 
1.58 0.850152 -0.121677 0.463721 0.217713 0 0 0 -1.26431 -0.010764 0.16966 -8.25461 -0.0487779 5.30049 -0.00920227 0.999958 0.496371 
1.585 0.849687 -0.12416 0.463053 0.219542 0 0 0 -1.26424 -0.0166114 0.169549 -8.2543 -0.0752847 5.30066 -0.0142019 0.999899 0.497942 
1.59 0.84922 -0.126637 0.462368 0.22137 0 0 0 -1.26414 -0.0224576 0.16939 -8.25385 -0.101796 5.30091 -0.0192012 0.999816 0.499513 
1.595 0.848751 -0.129111 0.461666 0.223198 0 0 0 -1.26401 -0.0283022 0.169183 -8.25328 -0.128315 5.30123 -0.0242 0.999707 0.501084 
1.6 0.84828 -0.131579 0.460946 0.225024 0 0 0 -1.26386 -0.0341445 0.168929 -8.25257 -0.154842 5.30162 -0.0291982 0.999574 0.502654 
1.605 0.847808 -0.134043 0.46021 0.22685 0 0 0 -1.26367 -0.0399843 0.168627 -8.25173 -0.181379 5.30209 -0.0341957 0.999415 0.504225 
1.61 0.847334 -0.136503 0.459457 0.228674 0 0 0 -1.26346 -0.045821 0.168278 -8.25076 -0.207929 5.30263 -0.0391923 0.999232 0.505796 
1.615 0.846859 -0.138957 0.458686 0.230496 0 0 0 -1.26321 -0.0516543 0.167881 -8.24965 -0.234492 5.30324 -0.044188 0.999023 0.507367 
1.62 0.846381 -0.141407 0.457899 0.232317 0 0 0 -1.26294 -0.0574837 0.167437 -8.24841 -0.261071 5.30393 -0.0491825 0.99879 0.508938 
1.625 0.845903 -0.143852 0.457094 0.234137 0 0 0 -1.26264 -0.0633087 0.166946 -8.24704 -0.287667 5.30469 -0.0541758 0.998531 0.510508 
1.63 0.845422 -0.146292 0.456273 0.235955 0 0 0 -1.26231 -0.069129 0.166407 -8.24553 -0.314283 5.30552 -0.0591678 0.998248 0.512079 
1.635 0.844941 -0.148726 0.455435 0.237771 0 0 0 -1.26195 -0.074944 0.165821 -8.24389 -0.340919 5.30642 -0.0641583 0.99794 0.51365 
1.64 0.844458 -0.151156 0.454579 0.239585 0 0 0 -1.26156 -0.0807533 0.165189 -8.24212 -0.367577 5.3074 -0.0691471 0.997606 0.515221 
1.645 0.843973 -0.153581 0.453707 0.241397 0 0 0 -1.26114 -0.0865566 0.164509 -8.24021 -0.39426 5.30844 -0.0741343 0.997248 0.516792 
1.65 0.843487 -0.156 0.452818 0.243206 0 0 0 -1.26069 -0.0923533 0.163782 -8.23817 -0.420968 5.30956 -0.0791196 0.996865 0.518362 
1.655 0.843 -0.158415 0.451912 0.245014 0 0 0 -1.26021 -0.0981431 0.163008 -8.236 -0.447705 5.31074 -0.0841029 0.996457 0.519933 
1.66 0.842511 -0.160824 0.45099 0.246819 0 0 0 -1.2597 -0.103925 0.162188 -8.23369 -0.47447 5.312 -0.0890841 0.996024 0.521504 
1.665 0.842021 -0.163227 0.45005 0.248621 0 0 0 -1.25917 -0.1097 0.161321 -8.23125 -0.501266 5.31332 -0.0940631 0.995566 0.523075 
1.67 0.84153 -0.165625 0.449094 0.250421 0 0 0 -1.2586 -0.115466 0.160408 -8.22867 -0.528095 5.31471 -0.0990397 0.995083 0.524646 
1.675 0.841037 -0.168018 0.448122 0.252218 0 0 0 -1.25801 -0.121224 0.159448 -8.22596 -0.554959 5.31618 -0.104014 0.994576 0.526216 
1.68 0.840543 -0.170405 0.447132 0.254012 0 0 0 -1.25738 -0.126972 0.158442 -8.22311 -0.581858 5.3177 -0.108985 0.994043 0.527787 
1.685 0.840048 -0.172787 0.446126 0.255803 0 0 0 -1.25673 -0.132711 0.15739 -8.22013 -0.608794 5.3193 -0.113954 0.993486 0.529358 
1.69 0.839552 -0.175163 0.445103 0.257591 0 0 0 -1.25605 -0.13844 0.156292 -8.21701 -0.63577 5.32096 -0.11892 0.992904 0.530929 
1.695 0.839055 -0.177534 0.444064 0.259375 0 0 0 -1.25534 -0.144159 0.155148 -8.21376 -0.662786 5.32269 -0.123883 0.992297 0.5325 
1.7 0.838557 -0.179898 0.443008 0.261157 0 0 0 -1.2546 -0.149867 0.153959 -8.21037 -0.689844 5.32448 -0.128843 0.991665 0.53407 
