t qw qx qy qz px py pz wx wy wz ax ay az roll pitch yaw 
12.7652 -0.419368 -0.0385139 0.0361327 0.906279 -4.68698 -10.2702 5.67244 -0.296677 0.539066 0.350186 -1.82002 -0.121761 3.11343 0.098029 0.0395131 4.01032 
12.7702 -0.420056 -0.0389647 0.0358505 0.905952 -4.66898 -10.2904 5.66073 0.403953 0.115457 0.357096 -1.93502 -0.129976 3.3394 0.097929 0.0404929 4.01189 
12.7752 -0.420743 -0.0394141 0.0355667 0.905625 -4.65095 -10.3107 5.64886 0.267028 0.142435 0.118774 -1.98039 0.237842 3.00235 0.0978265 0.0414717 4.01346 
12.7802 -0.42143 -0.039862 0.0352813 0.905297 -4.6329 -10.3308 5.63683 0.134229 0.243467 0.387833 -2.01446 -0.385479 3.96049 0.0977216 0.0424495 4.01503 
12.7852 -0.422117 -0.0403086 0.0349943 0.904968 -4.61483 -10.351 5.62464 -0.189029 -0.152465 0.519809 -1.98219 -0.0845083 3.4502 0.0976142 0.0434262 4.0166 
12.7902 -0.422804 -0.0407537 0.0347058 0.904639 -4.59673 -10.3711 5.6123 -0.0639501 0.330616 0.0865794 -2.11913 0.0625003 3.45904 0.0975045 0.0444018 4.01817 
12.7952 -0.423491 -0.0411973 0.0344157 0.904309 -4.57861 -10.3912 5.5998 0.00812478 0.0541471 0.446432 -2.24252 0.180065 3.62304 0.0973922 0.0453763 4.01974 
12.8002 -0.424177 -0.0416395 0.0341241 0.903978 -4.56047 -10.4112 5.58716 0.422539 -0.0447387 -0.169146 -2.58096 0.812587 3.92519 0.0972776 0.0463497 4.02132 
12.8052 -0.424863 -0.0420802 0.0338309 0.903646 -4.5423 -10.4313 5.57437 -0.118713 0.498776 0.126939 -2.04546 0.228185 4.00511 0.0971605 0.0473219 4.02289 
12.8102 -0.425549 -0.0425195 0.0335363 0.903314 -4.52411 -10.4512 5.56144 0.0934428 0.0271949 -0.0379194 -1.60325 -0.0226815 4.08604 0.097041 0.0482929 4.02446 
12.8152 -0.426235 -0.0429572 0.0332401 0.902981 -4.50589 -10.4711 5.54838 -0.064699 0.181821 0.608598 -1.93282 -0.211778 3.94223 0.096919 0.0492628 4.02603 
12.8202 -0.42692 -0.0433934 0.0329424 0.902647 -4.48765 -10.491 5.53517 0.549767 0.386275 0.196825 -1.95194 0.177641 4.33606 0.0967946 0.0502314 4.0276 
12.8252 -0.427605 -0.043828 0.0326432 0.902312 -4.46939 -10.5109 5.52184 0.111868 0.472749 0.617812 -1.7037 0.392812 4.53966 0.0966679 0.0511987 4.02917 
12.8302 -0.42829 -0.0442611 0.0323425 0.901977 -4.45111 -10.5307 5.50838 -0.000438268 -0.106774 0.311824 -2.36637 -0.0464875 4.50325 0.0965386 0.0521647 4.03074 
12.8352 -0.428975 -0.0446927 0.0320404 0.901641 -4.4328 -10.5505 5.49479 -0.101177 -0.143165 0.477093 -2.56646 0.230995 4.97087 0.096407 0.0531295 4.03231 
12.8402 -0.42966 -0.0451227 0.0317368 0.901304 -4.41447 -10.5702 5.48107 0.0201717 0.14605 -0.163685 -2.05923 0.178423 4.76322 0.096273 0.0540929 4.03388 
12.8452 -0.430344 -0.0455511 0.0314317 0.900967 -4.39611 -10.5899 5.46724 -0.00924949 0.132285 0.44718 -2.2678 -0.399601 5.47773 0.0961366 0.055055 4.03545 
12.8502 -0.431028 -0.0459779 0.0311252 0.900629 -4.37773 -10.6096 5.4533 -0.108242 0.459494 0.215994 -2.41798 0.0944106 5.48784 0.0959977 0.0560157 4.03702 
12.8552 -0.431712 -0.0464031 0.0308172 0.90029 -4.35933 -10.6292 5.43924 -0.342169 0.431055 0.21886 -1.91272 0.588622 5.24768 0.0958565 0.056975 4.03859 
12.8602 -0.432396 -0.0468267 0.0305079 0.89995 -4.34091 -10.6488 5.42508 0.32094 0.60728 -0.0381212 -1.90031 0.258108 5.35434 0.0957128 0.0579329 4.04017 
12.8652 -0.433079 -0.0472486 0.0301971 0.89961 -4.32246 -10.6683 5.41081 0.118073 0.226254 0.41503 -2.08059 0.273855 5.66707 0.0955668 0.0588893 4.04174 
12.8702 -0.433763 -0.0476689 0.0298849 0.899269 -4.30399 -10.6878 5.39643 0.202441 0.758738 0.304281 -2.49931 0.336488 5.81692 0.0954184 0.0598442 4.04331 
12.8752 -0.434446 -0.0480876 0.0295713 0.898927 -4.28549 -10.7073 5.38197 0.143286 0.160652 0.498027 -2.1756 0.124455 5.7444 0.0952676 0.0607977 4.04488 
12.8802 -0.435128 -0.0485046 0.0292563 0.898585 -4.26698 -10.7267 5.3674 0.0734485 0.298887 0.112893 -2.15166 0.393302 6.40065 0.0951144 0.0617496 4.04645 
12.8852 -0.435811 -0.0489198 0.02894 0.898242 -4.24844 -10.7461 5.35275 -0.170263 -0.0788099 -0.0727931 -2.40779 0.64452 6.75163 0.0949588 0.0627 4.04802 
12.8902 -0.436494 -0.0493334 0.0286223 0.897898 -4.22988 -10.7655 5.33801 0.376253 0.238778 0.126936 -2.29868 0.560305 6.69117 0.0948009 0.0636488 4.04959 
12.8952 -0.437176 -0.0497453 0.0283033 0.897553 -4.21129 -10.7848 5.32318 -0.0246012 0.476256 0.733852 -2.14612 -0.0179978 6.20296 0.0946406 0.0645961 4.05116 
12.9002 -0.437858 -0.0501555 0.0279829 0.897208 -4.19268 -10.8041 5.30828 -0.0634077 0.661769 0.111008 -2.09958 0.495882 6.28727 0.0944779 0.0655417 4.05273 
12.9052 -0.43854 -0.0505639 0.0276611 0.896862 -4.17405 -10.8233 5.2933 0.381509 0.359414 0.0133143 -2.15159 0.605861 6.70758 0.0943129 0.0664856 4.0543 
12.9102 -0.439221 -0.0509706 0.0273381 0.896515 -4.1554 -10.8425 5.27824 -0.192589 0.21516 0.263716 -2.34569 0.0272821 7.11895 0.0941455 0.067428 4.05587 
12.9152 -0.439903 -0.0513756 0.0270138 0.896167 -4.13672 -10.8616 5.26312 0.155166 0.199643 0.540155 -2.31597 0.173832 7.03675 0.0939757 0.0683686 4.05744 
12.9202 -0.440584 -0.0517787 0.0266881 0.895819 -4.11803 -10.8808 5.24793 -0.305306 0.107863 0.201007 -2.67826 0.607555 7.16687 0.0938036 0.0693075 4.05902 
12.9252 -0.441265 -0.0521801 0.0263612 0.89547 -4.0993 -10.8998 5.23269 0.112286 -0.128014 0.44112 -2.52894 -0.0337251 7.37374 0.0936292 0.0702447 4.06059 
12.9302 -0.441946 -0.0525797 0.026033 0.895121 -4.08056 -10.9189 5.21738 0.0584757 0.365571 0.201518 -2.48289 0.246053 8.40113 0.0934524 0.0711801 4.06216 
12.9352 -0.442627 -0.0529775 0.0257035 0.89477 -4.0618 -10.9379 5.20202 0.102529 0.210509 0.442352 -1.81991 0.793374 7.50323 0.0932733 0.0721138 4.06373 
12.9402 -0.443307 -0.0533735 0.0253728 0.894419 -4.04301 -10.9568 5.18661 -0.140016 0.0810436 0.163236 -2.60972 0.215941 7.59514 0.0930918 0.0730456 4.0653 
12.9452 -0.443988 -0.0537676 0.0250408 0.894068 -4.0242 -10.9758 5.17116 -0.32894 0.234804 0.38245 -2.64285 0.373271 7.37391 0.092908 0.0739757 4.06687 
12.9502 -0.444668 -0.05416 0.0247076 0.893715 -4.00536 -10.9946 5.15566 -0.182046 0.50277 0.259992 -1.96821 0.378661 8.2039 0.0927219 0.0749038 4.06844 
12.9552 -0.445348 -0.0545504 0.0243732 0.893362 -3.98651 -11.0135 5.14013 -0.22104 0.628869 0.161438 -2.64285 0.651713 8.47652 0.0925335 0.0758301 4.07001 
12.9602 -0.446028 -0.054939 0.0240375 0.893008 -3.96763 -11.0323 5.12456 0.322006 0.466626 -0.135472 -2.3759 0.287013 8.0608 0.0923428 0.0767545 4.07158 
12.9652 -0.446707 -0.0553258 0.0237007 0.892653 -3.94873 -11.051 5.10896 -0.184995 -0.147124 0.223719 -2.18765 0.720774 8.49072 0.0921497 0.077677 4.07315 
12.9702 -0.447387 -0.0557106 0.0233627 0.892298 -3.92981 -11.0698 5.09333 -0.20159 0.491731 0.0755138 -2.77574 0.604012 8.71623 0.0919544 0.0785976 4.07472 
12.9752 -0.448066 -0.0560936 0.0230235 0.891942 -3.91087 -11.0884 5.07768 -0.126619 -0.0203647 0.320513 -2.6346 0.714931 8.45635 0.0917567 0.0795161 4.07629 
12.9802 -0.448745 -0.0564747 0.0226831 0.891585 -3.8919 -11.1071 5.06201 -0.28133 0.362537 0.212494 -2.64736 0.639891 9.08972 0.0915568 0.0804327 4.07787 
12.9852 -0.449424 -0.0568538 0.0223416 0.891228 -3.87292 -11.1257 5.04632 -0.292504 0.241428 0.336592 -2.33994 0.573831 9.56709 0.0913546 0.0813473 4.07944 
12.9902 -0.450103 -0.057231 0.021999 0.890869 -3.85391 -11.1443 5.03063 0.210095 0.184133 0.30657 -2.83857 0.985335 9.31423 0.09115 0.0822599 4.08101 
12.9952 -0.450781 -0.0576063 0.0216552 0.890511 -3.83488 -11.1628 5.01492 -0.105402 -0.0894904 0.150923 -2.55932 0.434655 9.15352 0.0909432 0.0831703 4.08258 
13.0002 -0.451459 -0.0579796 0.0213103 0.890151 -3.81582 -11.1813 4.99921 0.308715 0.213808 0.667298 -3.40296 0.83745 9.07119 0.0907342 0.0840788 4.08415 
13.0052 -0.452138 -0.058351 0.0209643 0.889791 -3.79675 -11.1997 4.98351 0.145491 0.522846 0.212682 -2.27325 0.110726 9.97874 0.0905228 0.0849851 4.08572 
13.0103 -0.452816 -0.0587204 0.0206172 0.88943 -3.77765 -11.2181 4.9678 -0.271521 0.541211 0.568199 -2.26944 0.72258 9.88917 0.0903092 0.0858892 4.08729 
13.0153 -0.453493 -0.0590878 0.020269 0.889068 -3.75854 -11.2365 4.95211 -0.42009 -0.044118 0.373999 -2.3816 0.636771 9.69238 0.0900934 0.0867913 4.08886 
13.0203 -0.454171 -0.0594532 0.0199198 0.888705 -3.7394 -11.2548 4.93642 -0.104797 0.168914 -0.144524 -3.02681 0.24348 9.98048 0.0898753 0.0876911 4.09043 
13.0253 -0.454849 -0.0598166 0.0195694 0.888342 -3.72024 -11.2731 4.92076 0.429641 0.067572 0.167535 -2.7735 0.613052 10.1177 0.0896549 0.0885888 4.092 
13.0303 -0.455526 -0.060178 0.0192181 0.887978 -3.70105 -11.2913 4.90511 0.0662663 0.367875 0.0947489 -2.76845 0.663307 10.731 0.0894323 0.0894843 4.09357 
13.0353 -0.456203 -0.0605374 0.0188657 0.887614 -3.68185 -11.3095 4.88948 0.0371931 -0.502942 0.254135 -3.01359 0.726215 10.295 0.0892075 0.0903775 4.09514 
13.0403 -0.45688 -0.0608948 0.0185123 0.887248 -3.66262 -11.3277 4.87388 -0.0634843 0.0616662 0.0642259 -3.05786 0.355837 11.5315 0.0889804 0.0912685 4.09672 
13.0453 -0.457557 -0.0612501 0.0181578 0.886882 -3.64338 -11.3458 4.85832 -0.035509 0.103991 0.295479 -2.71951 0.280418 11.083 0.0887511 0.0921571 4.09829 
13.0503 -0.458234 -0.0616033 0.0178024 0.886516 -3.62411 -11.3639 4.84279 -0.478507 0.18766 0.0783492 -3.10527 0.831702 11.4487 0.0885196 0.0930435 4.09986 
13.0553 -0.45891 -0.0619545 0.017446 0.886148 -3.60482 -11.3819 4.82729 -0.419343 0.83806 0.152194 -2.63996 0.762116 11.5395 0.0882859 0.0939276 4.10143 
13.0603 -0.459587 -0.0623037 0.0170886 0.88578 -3.58551 -11.3999 4.81184 -0.0270732 0.151607 0.186569 -2.59104 0.457601 11.3821 0.08805 0.0948093 4.103 
13.0653 -0.460263 -0.0626507 0.0167302 0.885411 -3.56618 -11.4179 4.79644 0.160581 -0.238397 0.393558 -3.17344 0.964794 11.4744 0.0878119 0.0956886 4.10457 
13.0703 -0.460939 -0.0629956 0.0163709 0.885042 -3.54683 -11.4358 4.78108 0.0181895 0.244914 0.386576 -2.53076 0.832623 11.7247 0.0875715 0.0965655 4.10614 
13.0753 -0.461615 -0.0633385 0.0160107 0.884672 -3.52745 -11.4537 4.76579 -0.23197 0.136147 0.606776 -3.12235 0.902684 11.6401 0.087329 0.0974401 4.10771 
13.0803 -0.462291 -0.0636792 0.0156495 0.884301 -3.50806 -11.4716 4.75054 0.144159 -0.00556513 0.156329 -2.60295 0.599391 11.5847 0.0870843 0.0983122 4.10928 
13.0853 -0.462966 -0.0640178 0.0152874 0.883929 -3.48864 -11.4893 4.73536 0.159507 0.250252 -0.00745769 -3.0837 0.316688 11.9121 0.0868375 0.0991818 4.11085 
13.0903 -0.463642 -0.0643543 0.0149244 0.883557 -3.4692 -11.5071 4.72025 0.0296809 -0.0960843 0.236456 -3.20276 0.652687 12.1267 0.0865884 0.100049 4.11242 
13.0953 -0.464317 -0.0646886 0.0145606 0.883184 -3.44975 -11.5248 4.7052 -0.124852 0.415426 0.188541 -3.43169 0.753508 12.7593 0.0863372 0.100914 4.11399 
13.1003 -0.464992 -0.0650208 0.0141958 0.88281 -3.43027 -11.5425 4.69023 0.0018171 0.161335 0.566644 -3.16393 0.603501 12.4256 0.0860838 0.101776 4.11557 
13.1053 -0.465667 -0.0653508 0.0138302 0.882435 -3.41077 -11.5601 4.67533 -0.313455 -0.150454 0.0963445 -3.56495 0.336482 12.4266 0.0858283 0.102635 4.11714 
13.1103 -0.466342 -0.0656786 0.0134637 0.88206 -3.39125 -11.5777 4.66052 -0.136512 -0.266541 0.129591 -3.64517 0.880539 12.7384 0.0855706 0.103492 4.11871 
13.1153 -0.467017 -0.0660043 0.0130964 0.881684 -3.37171 -11.5953 4.64578 -0.184508 0.624697 0.204937 -3.16371 0.417664 13.392 0.0853108 0.104347 4.12028 
13.1203 -0.467691 -0.0663278 0.0127282 0.881308 -3.35214 -11.6128 4.63114 0.149484 0.122226 0.438954 -3.76439 0.726616 13.1503 0.0850489 0.105199 4.12185 
13.1253 -0.468365 -0.0666491 0.0123593 0.880931 -3.33256 -11.6303 4.61658 0.188819 0.482562 0.153434 -2.98779 0.612181 13.4275 0.0847848 0.106048 4.12342 
13.1303 -0.46904 -0.0669681 0.0119895 0.880553 -3.31296 -11.6477 4.60212 -0.169189 -0.0636535 0.257278 -2.99639 1.15089 13.0442 0.0845187 0.106894 4.12499 
13.1353 -0.469714 -0.067285 0.011619 0.880174 -3.29334 -11.6651 4.58776 0.0280567 0.0813588 0.554986 -3.37898 0.205045 13.1755 0.0842504 0.107738 4.12656 
13.1403 -0.470388 -0.0675996 0.0112476 0.879795 -3.27369 -11.6824 4.5735 -0.282526 -0.100912 -0.286377 -3.34005 0.855341 13.7442 0.08398 0.108579 4.12813 
13.1453 -0.471062 -0.067912 0.0108755 0.879415 -3.25403 -11.6998 4.55935 -0.142878 0.0836097 -0.0342142 -4.04376 0.982233 13.9679 0.0837075 0.109418 4.1297 
13.1503 -0.471735 -0.0682222 0.0105027 0.879034 -3.23434 -11.717 4.5453 0.143948 0.360505 0.243157 -3.82797 0.664268 13.2689 0.0834329 0.110254 4.13127 
13.1553 -0.472409 -0.0685301 0.0101291 0.878653 -3.21464 -11.7342 4.53137 0.0474614 0.382047 0.161541 -3.36664 0.995018 14.1192 0.0831562 0.111086 4.13284 
13.1603 -0.473082 -0.0688357 0.00975482 0.878271 -3.19491 -11.7514 4.51755 -0.143424 0.141121 0.353773 -3.06508 0.968524 14.2241 0.0828774 0.111917 4.13442 
13.1653 -0.473756 -0.0691391 0.0093798 0.877888 -3.17517 -11.7686 4.50385 0.00165053 0.204035 0.548031 -3.87594 1.16565 14.2039 0.0825966 0.112744 4.13599 
13.1703 -0.474429 -0.0694402 0.00900408 0.877505 -3.1554 -11.7857 4.49027 0.121176 0.326409 -0.033559 -3.98773 0.824918 14.2813 0.0823137 0.113569 4.13756 
13.1753 -0.475102 -0.069739 0.00862767 0.877121 -3.13562 -11.8027 4.47682 -0.0658392 0.347756 0.247643 -3.63021 0.763485 15.1965 0.0820287 0.11439 4.13913 
13.1803 -0.475775 -0.0700356 0.00825058 0.876736 -3.11581 -11.8198 4.4635 0.0488586 0.13321 0.264942 -3.25833 0.820729 14.8415 0.0817417 0.115209 4.1407 
13.1853 -0.476447 -0.0703298 0.00787284 0.87635 -3.09599 -11.8367 4.45031 -0.161802 0.136552 0.169487 -3.45491 1.01892 15.0233 0.0814527 0.116025 4.14227 
13.1903 -0.47712 -0.0706217 0.00749445 0.875964 -3.07614 -11.8537 4.43726 0.0308342 0.087082 0.262252 -3.47587 0.840479 15.117 0.0811616 0.116838 4.14384 
13.1953 -0.477792 -0.0709113 0.00711542 0.875577 -3.05627 -11.8706 4.42434 -0.0451879 0.158679 0.397251 -3.65256 1.14811 15.4555 0.0808685 0.117648 4.14541 
13.2003 -0.478465 -0.0711986 0.00673577 0.87519 -3.03639 -11.8874 4.41157 -0.362417 0.374155 0.493684 -3.83688 1.06531 14.7242 0.0805733 0.118456 4.14698 
13.2053 -0.479137 -0.0714835 0.00635551 0.874801 -3.01648 -11.9042 4.39894 0.127669 0.0150941 0.243583 -3.93773 1.11077 15.3205 0.0802762 0.11926 4.14855 
13.2103 -0.479809 -0.0717661 0.00597465 0.874413 -2.99656 -11.921 4.38646 -0.0458405 0.168229 0.159358 -3.84365 1.08573 15.5787 0.079977 0.120061 4.15012 
13.2153 -0.480481 -0.0720464 0.00559321 0.874023 -2.97661 -11.9377 4.37413 -0.0945713 0.204708 0.537593 -4.24565 1.56446 15.9991 0.0796759 0.12086 4.15169 
13.2203 -0.481153 -0.0723243 0.0052112 0.873633 -2.95665 -11.9544 4.36196 -0.0309249 0.117884 -0.00997261 -3.58249 0.753081 15.8875 0.0793727 0.121655 4.15327 
13.2253 -0.481824 -0.0725998 0.00482864 0.873242 -2.93666 -11.9711 4.34994 0.0431228 -0.406215 0.21825 -4.27748 1.44621 15.502 0.0790676 0.122447 4.15484 
13.2303 -0.482496 -0.072873 0.00444552 0.87285 -2.91666 -11.9877 4.33809 -0.059847 0.427238 0.439415 -3.59659 1.4278 16.4916 0.0787605 0.123236 4.15641 
13.2353 -0.483167 -0.0731438 0.00406188 0.872458 -2.89664 -12.0042 4.32639 -0.188359 -0.0854441 0.319854 -3.73009 1.19496 16.3136 0.0784514 0.124022 4.15798 
13.2403 -0.483838 -0.0734122 0.00367772 0.872065 -2.87659 -12.0207 4.31487 -0.217839 -0.150494 0.132767 -3.81806 1.037 16.2254 0.0781403 0.124805 4.15955 
13.2453 -0.48451 -0.0736782 0.00329306 0.871671 -2.85653 -12.0372 4.30351 0.0373546 -0.136711 0.66288 -4.13487 1.27334 16.7266 0.0778273 0.125585 4.16112 
13.2503 -0.485181 -0.0739418 0.00290791 0.871277 -2.83645 -12.0536 4.29232 -0.298343 -0.0754952 0.0845781 -3.54097 0.762444 16.7599 0.0775124 0.126362 4.16269 
13.2553 -0.485852 -0.074203 0.00252228 0.870882 -2.81635 -12.07 4.28131 -0.0632276 0.205005 0.229604 -3.86136 1.15034 16.3644 0.0771955 0.127135 4.16426 
13.2603 -0.486522 -0.0744617 0.00213618 0.870487 -2.79623 -12.0864 4.27048 -0.317113 0.246018 0.120619 -3.99943 0.854549 16.1723 0.0768767 0.127906 4.16583 
13.2653 -0.487193 -0.0747181 0.00174963 0.87009 -2.77609 -12.1027 4.25983 0.11723 0.124597 0.159523 -3.94332 0.988846 16.8135 0.076556 0.128673 4.1674 
13.2703 -0.487864 -0.074972 0.00136265 0.869693 -2.75593 -12.119 4.24936 0.0577779 0.0486245 0.471905 -4.27722 1.2563 17.1304 0.0762333 0.129437 4.16897 
13.2753 -0.488534 -0.0752235 0.000975241 0.869296 -2.73575 -12.1352 4.23907 -0.257343 0.0179081 0.409939 -4.12187 1.27849 17.0709 0.0759088 0.130198 4.17054 
13.2803 -0.489204 -0.0754726 0.000587422 0.868897 -2.71556 -12.1514 4.22897 -0.284131 0.0903698 0.0651913 -3.38191 1.13802 17.1047 0.0755823 0.130955 4.17212 
13.2853 -0.489874 -0.0757192 0.000199206 0.868498 -2.69534 -12.1675 4.21907 -0.263286 0.0311522 0.108521 -3.8431 1.0026 17.1532 0.075254 0.131709 4.17369 
13.2903 -0.490544 -0.0759634 -0.000189394 0.868099 -2.67511 -12.1836 4.20935 -0.261219 0.287476 0.550244 -4.23531 0.867908 17.3392 0.0749238 0.13246 4.17526 
13.2953 -0.491214 -0.076205 -0.000578365 0.867699 -2.65485 -12.1997 4.19983 0.10691 0.288182 0.0995898 -4.54258 0.846291 18.1404 0.0745917 0.133208 4.17683 
13.3003 -0.491884 -0.0764443 -0.000967693 0.867298 -2.63458 -12.2157 4.19051 -0.0716627 0.177811 0.111088 -4.24607 1.19281 17.3621 0.0742577 0.133952 4.1784 
13.3053 -0.492554 -0.076681 -0.00135736 0.866896 -2.61429 -12.2316 4.18139 -0.0125086 0.106092 0.211226 -4.41026 0.890872 17.8553 0.0739219 0.134693 4.17997 
13.3103 -0.493223 -0.0769153 -0.00174737 0.866494 -2.59398 -12.2476 4.17247 -0.241089 0.355041 0.250013 -4.18404 0.896805 16.8576 0.0735842 0.135431 4.18154 
13.3153 -0.493893 -0.0771471 -0.00213768 0.866091 -2.57365 -12.2634 4.16375 -0.447234 0.224972 0.172518 -4.40465 1.17295 17.9889 0.0732447 0.136165 4.18311 
13.3203 -0.494562 -0.0773764 -0.00252831 0.865687 -2.5533 -12.2793 4.15524 0.0557098 0.267278 0.217917 -4.36598 1.09502 17.7804 0.0729034 0.136895 4.18468 
13.3253 -0.495231 -0.0776032 -0.00291922 0.865283 -2.53293 -12.2951 4.14694 -0.181846 0.0521421 0.502407 -4.34432 1.31945 17.6362 0.0725603 0.137623 4.18625 
13.3303 -0.4959 -0.0778274 -0.0033104 0.864878 -2.51255 -12.3108 4.13885 0.0992604 0.1054 -0.0110148 -4.2027 1.01929 17.5663 0.0722153 0.138347 4.18782 
13.3353 -0.496569 -0.0780492 -0.00370185 0.864473 -2.49214 -12.3266 4.13097 -0.445582 0.239204 0.718334 -4.0663 1.24943 18.258 0.0718685 0.139067 4.18939 
13.3403 -0.497238 -0.0782685 -0.00409355 0.864067 -2.47172 -12.3422 4.1233 0.0286571 0.334688 0.084367 -4.38571 1.20612 18.2224 0.0715199 0.139784 4.19097 
13.3453 -0.497907 -0.0784852 -0.00448548 0.86366 -2.45128 -12.3578 4.11586 0.275301 0.0437122 0.24771 -4.42939 0.86105 17.6581 0.0711696 0.140498 4.19254 
13.3503 -0.498576 -0.0786994 -0.00487763 0.863253 -2.43082 -12.3734 4.10863 -0.20235 0.0216034 0.445509 -4.49122 1.20523 18.4059 0.0708174 0.141208 4.19411 
13.3553 -0.499244 -0.0789111 -0.00527 0.862844 -2.41035 -12.389 4.10162 -0.682775 0.132263 0.448088 -4.54821 1.31297 18.0993 0.0704635 0.141914 4.19568 
13.3603 -0.499912 -0.0791203 -0.00566255 0.862436 -2.38985 -12.4045 4.09483 -0.0956336 0.386948 0.419454 -4.16775 0.556283 17.7787 0.0701079 0.142617 4.19725 
13.3653 0.500581 0.0793269 0.00605529 -0.862026 -2.36934 -12.4199 4.08826 0.109777 -0.0427518 -0.141729 -4.65023 0.180274 18.3437 0.0697504 0.143316 4.19882 
13.3703 0.501249 0.0795309 0.00644819 -0.861616 -2.3488 -12.4353 4.08192 -0.23183 0.12969 0.443842 -4.6321 1.10557 18.2155 0.0693913 0.144012 4.20039 
13.3753 0.501917 0.0797324 0.00684125 -0.861206 -2.32825 -12.4507 4.07581 0.13235 0.297783 0.0320007 -4.73871 1.12907 18.2258 0.0690304 0.144704 4.20196 
13.3803 0.502585 0.0799314 0.00723444 -0.860794 -2.30769 -12.466 4.06992 0.220712 0.0191038 0.298746 -4.41774 1.35106 18.2059 0.0686677 0.145392 4.20353 
13.3853 0.503253 0.0801277 0.00762777 -0.860383 -2.2871 -12.4813 4.06427 0.176111 -0.1419 0.0285025 -4.27701 0.94039 18.303 0.0683034 0.146077 4.2051 
13.3903 0.50392 0.0803215 0.0080212 -0.85997 -2.2665 -12.4966 4.05884 -0.221867 -0.0906292 -0.0950114 -4.4855 1.0834 18.7262 0.0679373 0.146759 4.20667 
13.3953 0.504588 0.0805128 0.00841473 -0.859557 -2.24587 -12.5118 4.05365 -0.208719 0.331747 0.144321 -4.56726 1.77468 18.8414 0.0675696 0.147436 4.20824 
13.4003 0.505255 0.0807014 0.00880835 -0.859143 -2.22523 -12.5269 4.04869 -0.46639 -0.0753173 0.221145 -4.607 0.817383 18.6938 0.0672001 0.14811 4.20982 
13.4053 0.505923 0.0808875 0.00920204 -0.858729 -2.20458 -12.542 4.04397 -0.335177 -0.123115 0.438166 -4.60875 0.726498 18.5 0.066829 0.14878 4.21139 
13.4103 0.50659 0.081071 0.00959578 -0.858314 -2.1839 -12.5571 4.03948 -0.128411 0.32114 0.509318 -5.31929 0.903803 18.4955 0.0664562 0.149447 4.21296 
13.4153 0.507257 0.0812519 0.00998957 -0.857898 -2.16321 -12.5721 4.03523 -0.0962286 0.375659 0.201721 -3.95645 0.904911 19.0368 0.0660818 0.150109 4.21453 
13.4203 0.507924 0.0814302 0.0103834 -0.857482 -2.1425 -12.5871 4.03121 -0.323331 0.391525 0.647569 -4.33228 0.62783 19.0182 0.0657057 0.150768 4.2161 
13.4253 0.508591 0.0816059 0.0107772 -0.857065 -2.12177 -12.602 4.02744 -0.163985 0.191157 0.232999 -4.6347 0.827793 18.9187 0.0653279 0.151423 4.21767 
13.4303 0.509258 0.081779 0.0111711 -0.856647 -2.10102 -12.6169 4.02391 -0.370893 -0.0909314 0.4569 -4.71016 1.35211 18.8538 0.0649485 0.152075 4.21924 
13.4353 0.509924 0.0819495 0.0115649 -0.856229 -2.08026 -12.6318 4.02061 -0.0139819 0.33538 0.424178 -4.95371 0.53209 18.8322 0.0645675 0.152722 4.22081 
13.4403 0.510591 0.0821173 0.0119587 -0.85581 -2.05948 -12.6466 4.01756 -0.0890061 0.266297 0.433945 -4.61103 1.02496 19.0448 0.0641849 0.153366 4.22238 
13.4453 0.511257 0.0822826 0.0123525 -0.855391 -2.03868 -12.6614 4.01475 -0.447367 0.377284 0.366076 -4.48639 1.10251 18.809 0.0638007 0.154006 4.22395 
13.4503 0.511923 0.0824452 0.0127462 -0.854971 -2.01786 -12.6761 4.01218 -0.0846322 0.118329 0.136068 -4.34627 1.11323 18.9355 0.0634149 0.154642 4.22552 
13.4553 0.51259 0.0826053 0.0131398 -0.85455 -1.99703 -12.6908 4.00986 -0.169234 0.236315 0.0524576 -4.78916 0.933284 18.9232 0.0630274 0.155274 4.22709 
13.4603 0.513256 0.0827626 0.0135334 -0.854129 -1.97618 -12.7054 4.00778 -0.169778 -0.161685 0.637094 -5.34728 1.13664 19.5414 0.0626385 0.155903 4.22867 
13.4653 0.513922 0.0829174 0.0139268 -0.853707 -1.95531 -12.72 4.00595 -0.0926636 0.433633 0.160825 -5.37064 1.3528 19.1766 0.0622479 0.156527 4.23024 
13.4703 0.514587 0.0830695 0.0143202 -0.853284 -1.93443 -12.7345 4.00436 0.0569771 0.391774 -0.0412804 -4.61149 0.802652 18.7623 0.0618558 0.157148 4.23181 
13.4753 0.515253 0.083219 0.0147134 -0.852861 -1.91352 -12.749 4.00302 0.164231 0.15722 0.291069 -4.821 1.17004 18.9198 0.0614622 0.157764 4.23338 
13.4803 0.515919 0.0833658 0.0151065 -0.852438 -1.8926 -12.7635 4.00192 -0.224641 0.210578 0.411202 -5.13274 1.33916 19.5468 0.061067 0.158377 4.23495 
