time_s,dpx,dpy,px,py,theta
204.86,0.000854527,1.94291e-05,5.04285,-0.00559378,1.47855
204.864,0.000683436,1.57029e-05,5.04291,-0.00557814,1.47856
204.868,0.000856469,-6.56524e-05,5.04299,-0.00564351,1.47858
204.875,0.000939058,2.21653e-05,5.04308,-0.00562144,1.4786
204.877,0.000597008,1.46003e-05,5.04313,-0.0056069,1.4786
204.88,0.000856468,1.77567e-05,5.04321,-0.00558922,1.47864
204.884,0.00068586,1.36149e-05,5.04327,-0.00557567,1.47868
204.889,0.00077538,-7.13538e-05,5.04335,-0.00564672,1.47874
204.893,0.000602012,1.02897e-05,5.0434,-0.00563647,1.47879
204.896,0.00102778,2.12951e-05,5.0435,-0.00561527,1.47884
204.9,0.000861859,-7.02948e-05,5.04357,-0.00568526,1.47891
204.91,0.000441674,-2.69902e-06,5.04362,-0.00568795,1.47907
204.911,0.00102482,2.38397e-05,5.04371,-0.00566421,1.47909
204.913,0.000939764,-6.18511e-05,5.0438,-0.0057258,1.47909
204.916,0.000596679,1.48837e-05,5.04385,-0.00571098,1.47909
204.92,0.000678609,1.98605e-05,5.04391,-0.00569121,1.47905
204.925,0.000763257,2.24968e-05,5.04398,-0.0056688,1.47901
204.928,0.00102266,-5.77053e-05,5.04408,-0.00572627,1.47899
204.932,0.00093333,2.70998e-05,5.04416,-0.00569928,1.47895
204.936,0.000593671,1.7475e-05,5.04422,-0.00568188,1.47892
204.942,0.000424769,-7.15454e-05,5.04425,-0.00575312,1.47888
204.945,0.00144735,3.76333e-05,5.04439,-0.00571565,1.47887
204.948,0.000595061,1.62769e-05,5.04444,-0.00569944,1.47885
204.952,0.000851462,-6.13395e-05,5.04452,-0.00576052,1.47882
204.956,0.000679453,1.91341e-05,5.04458,-0.00574147,1.4788
204.96,0.000851508,2.20295e-05,5.04466,-0.00571953,1.47879
204.965,0.00093856,-6.0814e-05,5.04475,-0.00578009,1.47878
204.968,0.000595931,1.55282e-05,5.0448,-0.00576462,1.47877
204.976,0.000844977,2.76553e-05,5.04488,-0.00573709,1.47869
204.979,0.000767251,-6.43518e-05,5.04495,-0.00580117,1.47867
204.98,0.000424768,1.1864e-05,5.04499,-0.00578935,1.47866
204.988,0.000926823,3.27048e-05,5.04507,-0.00575679,1.47855
204.989,0.00110992,-5.73176e-05,5.04518,-0.00581386,1.47855
204.992,0.000849145,2.40652e-05,5.04525,-0.0057899,1.47852
204.997,0.00067932,-6.41601e-05,5.04532,-0.00585378,1.47847
205.003,0.000761959,2.36152e-05,5.04539,-0.00583027,1.47842
205.005,0.00102381,-5.86968e-05,5.04548,-0.00588872,1.47841
205.008,0.000678726,1.97602e-05,5.04554,-0.00586904,1.47838
205.012,0.000341248,8.25612e-06,5.04558,-0.00586082,1.47838
205.017,0.00102541,-6.00753e-05,5.04567,-0.00592064,1.47838
205.02,0.00093582,2.49551e-05,5.04576,-0.00589579,1.47836
205.024,0.000936827,-5.93211e-05,5.04584,-0.00595486,1.47834
205.028,0.000679796,1.88387e-05,5.04591,-0.0059361,1.47831
205.032,0.000845969,2.68001e-05,5.04598,-0.00590941,1.47825
205.037,0.00093201,-5.51717e-05,5.04607,-0.00596435,1.47817
205.04,0.000592139,1.87939e-05,5.04613,-0.00594564,1.47813
205.044,0.000929987,2.99791e-05,5.04621,-0.00591579,1.47805
205.048,0.000677896,-6.29336e-05,5.04627,-0.00597845,1.47799
205.052,0.000845585,2.71317e-05,5.04635,-0.00595143,1.47792
205.058,0.000587878,-6.09435e-05,5.04641,-0.00601211,1.47782
205.06,0.00101866,2.91496e-05,5.0465,-0.00598309,1.47777
205.064,0.000843529,2.8902e-05,5.04658,-0.00595431,1.47769
205.069,0.000760682,-5.86933e-05,5.04665,-0.00601275,1.4776
205.072,0.000420827,1.52584e-05,5.04669,-0.00599756,1.47755
205.077,0.0012701,3.92158e-05,5.04681,-0.00595852,1.47746
205.08,0.000679193,-6.40507e-05,5.04687,-0.00602229,1.47742
205.084,0.000590239,2.04307e-05,5.04693,-0.00600195,1.47735
205.091,0.000762973,2.27413e-05,5.047,-0.0059793,1.47731
205.093,0.00102398,-5.88457e-05,5.04709,-0.00603789,1.4773
205.096,0.000935243,2.54514e-05,5.04718,-0.00601255,1.47728
205.1,0.000679099,1.94387e-05,5.04724,-0.0059932,1.47725
205.104,0.000765706,-6.30214e-05,5.04732,-0.00605594,1.47721
205.119,0.00101132,3.54704e-05,5.04741,-0.00602063,1.4771
205.12,0.000596011,1.54592e-05,5.04747,-0.00600524,1.47709
205.121,0.0009392,-6.13649e-05,5.04755,-0.00606633,1.47709
205.123,0.000594464,1.67913e-05,5.04761,-0.00604962,1.47707
205.124,0.000936577,2.43029e-05,5.0477,-0.00602542,1.47706
205.129,0.000934538,-5.73494e-05,5.04778,-0.00608252,1.477
205.132,0.000591119,1.96724e-05,5.04784,-0.00606293,1.47695
205.136,0.000931083,-5.43732e-05,5.04793,-0.00611706,1.47686
205.142,0.000670071,2.72155e-05,5.04799,-0.00608997,1.47675
205.144,0.000423539,1.29227e-05,5.04803,-0.0060771,1.47672
205.149,0.00101708,-5.29005e-05,5.04813,-0.00612977,1.47664
205.152,0.00101881,2.90171e-05,5.04822,-0.00610088,1.4766
205.157,0.000845655,2.70707e-05,5.0483,-0.00607393,1.47653
205.161,0.000423012,1.33767e-05,5.04834,-0.00606061,1.4765
205.164,0.00102288,-5.78991e-05,5.04844,-0.00611826,1.47648
205.169,0.00101903,2.88293e-05,5.04853,-0.00608955,1.47644
205.176,0.000675844,2.22426e-05,5.0486,-0.00606741,1.47638
205.176,0.00034088,8.5734e-06,5.04863,-0.00605888,1.47638
205.181,0.00101893,-5.44953e-05,5.04872,-0.00611313,1.47632
205.184,0.00101933,2.85742e-05,5.04882,-0.00608468,1.47629
205.189,0.000931591,2.85973e-05,5.04891,-0.00605621,1.47623
205.192,0.000681033,-6.56355e-05,5.04897,-0.00612155,1.4762
205.196,0.000763175,2.25673e-05,5.04905,-0.00609909,1.47616
205.201,0.00101912,2.87523e-05,5.04914,-0.00607046,1.47612
205.204,0.000594468,1.6788e-05,5.0492,-0.00605375,1.4761
205.208,0.000851042,-6.09779e-05,5.04928,-0.00611446,1.47606
205.212,0.000764929,2.10567e-05,5.04935,-0.00609349,1.47604
205.216,0.000764713,2.12428e-05,5.04942,-0.00607235,1.47602
205.221,0.000595266,-6.73077e-05,5.04948,-0.00613935,1.47598
205.224,0.00110572,2.97102e-05,5.04958,-0.00610977,1.47596
205.228,0.000764082,2.17865e-05,5.04966,-0.00608809,1.47593
205.232,0.000763881,2.19589e-05,5.04973,-0.00606623,1.4759
205.236,0.000680486,-6.51639e-05,5.04979,-0.0061311,1.47586
205.241,0.00110422,3.10029e-05,5.0499,-0.00610023,1.47582
205.244,0.000594742,1.65516e-05,5.04995,-0.00608376,1.4758
205.248,0.000593781,1.73798e-05,5.05001,-0.00606646,1.47577
205.253,0.000766261,-6.34995e-05,5.05008,-0.00612967,1.47574
205.256,0.00102097,2.71613e-05,5.05018,-0.00610263,1.47573
205.26,0.000938344,2.27805e-05,5.05027,-0.00607995,1.47573
205.264,0.000682465,1.65394e-05,5.05033,-0.00606349,1.47574
205.268,0.000855179,-6.45408e-05,5.05042,-0.00612774,1.47574
205.273,0.00102585,2.29569e-05,5.05051,-0.00610488,1.47577
205.277,0.000599161,1.27458e-05,5.05057,-0.0060922,1.4758
205.28,0.000851959,2.16412e-05,5.05065,-0.00607065,1.47579
205.284,0.000683597,-6.78438e-05,5.05071,-0.00613819,1.47579
205.291,0.000851445,2.20834e-05,5.0508,-0.00611621,1.47578
205.293,0.00102319,2.52475e-05,5.05089,-0.00609107,1.47578
205.296,0.000511892,1.2367e-05,5.05094,-0.00607876,1.47579
205.301,0.00085342,-6.30257e-05,5.05102,-0.0061415,1.47578
205.304,0.000766374,1.98119e-05,5.0511,-0.00612178,1.47577
205.31,0.00033946,9.79658e-06,5.05113,-0.00611203,1.47575
205.313,0.00102482,2.38394e-05,5.05122,-0.0060883,1.47577
205.316,0.000939992,2.13607e-05,5.05131,-0.00606703,1.4758
205.321,0.000941745,1.98514e-05,5.0514,-0.00604727,1.47584
205.325,0.000688139,-7.17567e-05,5.05147,-0.0061187,1.47588
205.329,0.000770989,1.58362e-05,5.05154,-0.00610294,1.47592
205.333,0.000941498,2.00637e-05,5.05163,-0.00608296,1.47595
205.336,0.000600559,1.15416e-05,5.05169,-0.00607147,1.47599
205.342,0.000439181,-5.51472e-07,5.05173,-0.00607202,1.47612
205.345,0.000944174,-6.56492e-05,5.05182,-0.00613738,1.47616
205.348,0.00102833,2.0818e-05,5.05192,-0.00611665,1.47622
205.353,0.000944512,1.74674e-05,5.052,-0.00609926,1.47629
205.357,0.000687684,1.20433e-05,5.05207,-0.00608727,1.47634
205.36,0.000854237,1.96782e-05,5.05215,-0.00606768,1.47636
205.365,0.000942956,-6.46005e-05,5.05224,-0.006132,1.47639
205.368,0.00059858,1.32459e-05,5.0523,-0.00611881,1.47641
205.373,0.000854476,1.94725e-05,5.05238,-0.00609942,1.47643
205.376,0.00068352,1.56306e-05,5.05244,-0.00608386,1.47645
205.381,0.000770321,1.6412e-05,5.05251,-0.00606752,1.47648
205.385,0.000686454,-7.03052e-05,5.05258,-0.00613752,1.4765
205.392,0.00102767,2.13875e-05,5.05267,-0.00611622,1.47655
205.394,0.000599534,1.2424e-05,5.05273,-0.00610386,1.47658
205.396,0.000940337,2.10637e-05,5.05282,-0.00608289,1.47661
205.4,0.0008517,2.18642e-05,5.0529,-0.00606112,1.4766
205.406,0.000597712,-6.94144e-05,5.05296,-0.00613022,1.47659
205.409,0.000936972,2.39623e-05,5.05304,-0.00610637,1.47658
205.412,0.000677852,2.05128e-05,5.05311,-0.00608595,1.47654
205.417,0.000759839,2.54411e-05,5.05318,-0.00606062,1.47647
205.42,0.00101617,3.12939e-05,5.05327,-0.00602946,1.4764
205.426,0.00101022,-4.69861e-05,5.05337,-0.00607624,1.47626
205.428,0.000592034,1.8885e-05,5.05343,-0.00605744,1.47621
205.432,0.00092653,3.29572e-05,5.05351,-0.00602463,1.4761
205.437,0.000926809,-5.06914e-05,5.0536,-0.00607509,1.47597
205.441,0.000585263,2.47171e-05,5.05366,-0.00605049,1.47586
205.444,0.00093129,2.88565e-05,5.05374,-0.00602176,1.4758
205.448,0.000674827,2.31182e-05,5.05381,-0.00599875,1.47573
205.452,0.000847631,-5.8039e-05,5.05389,-0.00605653,1.47566
205.457,0.00101405,3.31172e-05,5.05399,-0.00602356,1.47557
205.46,0.000591919,1.89841e-05,5.05404,-0.00600466,1.47552
205.464,0.000852686,-6.23936e-05,5.05412,-0.00606677,1.4755
205.472,0.000764253,2.16392e-05,5.0542,-0.00604523,1.47548
205.475,0.000340402,8.9854e-06,5.05423,-0.00603628,1.47547
205.477,0.00102469,-5.94514e-05,5.05433,-0.00609547,1.47547
205.48,0.00102243,2.59004e-05,5.05442,-0.00606968,1.47546
205.484,0.000849422,2.38265e-05,5.0545,-0.00604596,1.47543
205.49,0.000678092,2.0306e-05,5.05457,-0.00602575,1.4754
205.492,0.00076832,-6.52726e-05,5.05464,-0.00609073,1.47539
205.497,0.00102069,2.73958e-05,5.05474,-0.00606346,1.47536
205.5,0.000595366,1.60147e-05,5.0548,-0.00604751,1.47535
205.504,0.000426912,1.00169e-05,5.05484,-0.00603754,1.47536
205.511,0.00102419,2.43879e-05,5.05493,-0.00601327,1.47537
205.513,0.000939702,2.16108e-05,5.05502,-0.00599175,1.47539
205.516,0.000940599,2.08384e-05,5.05511,-0.00597101,1.47542
205.521,0.000688625,-7.21754e-05,5.05518,-0.00604286,1.47547
205.526,0.000770012,1.66783e-05,5.05525,-0.00602625,1.47549
205.529,0.00102468,2.396e-05,5.05535,-0.0060024,1.47551
205.532,0.000596801,1.47786e-05,5.05541,-0.00598769,1.47551
205.536,0.000939946,-6.2008e-05,5.0555,-0.00604942,1.47552
205.55,0.000682473,1.65323e-05,5.05556,-0.00603296,1.47552
205.554,0.000766322,1.98566e-05,5.05563,-0.00601319,1.47551
205.554,0.00102285,2.5535e-05,5.05573,-0.00598778,1.47551
205.557,0.000593664,1.74808e-05,5.05579,-0.00597037,1.47548
205.557,0.000851681,2.18799e-05,5.05587,-0.00594859,1.47548
205.568,0.000756481,-5.50749e-05,5.05594,-0.00600342,1.47535
205.568,0.000426137,1.06851e-05,5.05598,-0.00599278,1.47535
205.569,0.00136357,3.42462e-05,5.05611,-0.00595869,1.47535
205.572,0.000681636,1.72531e-05,5.05618,-0.00594152,1.47534
205.576,0.00034064,8.77966e-06,5.05621,-0.00593278,1.47534
205.581,0.00102114,2.70101e-05,5.05631,-0.00590589,1.47532
205.584,0.00102183,2.64175e-05,5.0564,-0.00587959,1.47531
205.589,0.0009379,-6.02452e-05,5.05649,-0.00593956,1.47529
205.592,0.000681315,1.75302e-05,5.05656,-0.00592211,1.47529
205.596,0.000766247,1.99213e-05,5.05663,-0.00590228,1.47528
205.601,0.00101893,2.8915e-05,5.05673,-0.0058735,1.47524
205.604,0.000594391,1.68542e-05,5.05678,-0.00585672,1.47522
205.609,0.00093598,-5.85912e-05,5.05687,-0.00591505,1.47518
205.612,0.000595,1.63301e-05,5.05693,-0.00589879,1.47516
205.616,0.000850375,2.30053e-05,5.05701,-0.00587589,1.47514
205.622,0.000937059,2.38873e-05,5.0571,-0.00585211,1.47514
205.625,0.000596412,1.51135e-05,5.05716,-0.00583707,1.47513
205.629,0.000937246,2.37268e-05,5.05725,-0.00581345,1.47513
205.633,0.000688895,-7.24079e-05,5.05731,-0.00588553,1.47518
205.636,0.000429311,7.95083e-06,5.05735,-0.00587761,1.47521
205.643,0.000954075,9.23038e-06,5.05745,-0.00586842,1.47537
205.644,0.00102586,2.29437e-05,5.05754,-0.00584558,1.4754
205.648,0.000860648,1.41561e-05,5.05762,-0.00583149,1.47548
205.653,0.000688729,1.11433e-05,5.05769,-0.0058204,1.47555
205.667,0.000787788,1.36621e-06,5.05777,-0.00581904,1.47576
205.669,0.000938841,2.23524e-05,5.05785,-0.00579679,1.47577
205.669,0.000684895,-6.89623e-05,5.05792,-0.00586544,1.47578
205.67,0.000341342,8.17522e-06,5.05795,-0.0058573,1.47578
205.675,0.00103074,1.8742e-05,5.05805,-0.00583864,1.47586
205.68,0.00102948,1.98245e-05,5.05815,-0.00581891,1.47592
205.681,0.000938302,2.28168e-05,5.05824,-0.00579619,1.47593
205.684,0.000599792,1.2202e-05,5.05829,-0.00578405,1.47596
205.689,0.000857123,1.71924e-05,5.05837,-0.00576693,1.47601
205.693,0.00103041,-6.43803e-05,5.05847,-0.00583102,1.47606
205.696,0.000600585,1.15191e-05,5.05853,-0.00581956,1.4761
205.7,0.000857538,1.68354e-05,5.05861,-0.0058028,1.47615
205.704,0.000600685,1.14331e-05,5.05867,-0.00579141,1.47619
205.708,0.000857818,1.65943e-05,5.05875,-0.00577489,1.47624
205.713,0.000600575,1.15273e-05,5.0588,-0.00576342,1.47628
205.72,0.00103214,-6.58721e-05,5.0589,-0.005829,1.47635
205.726,0.000854005,1.98783e-05,5.05898,-0.00580921,1.47637
205.726,0.000681955,1.69782e-05,5.05905,-0.0057923,1.47637
205.728,0.000767699,1.86704e-05,5.05912,-0.00577372,1.47637
205.733,0.00102198,-5.71156e-05,5.05922,-0.00583058,1.47634
205.736,0.0006796,1.90072e-05,5.05928,-0.00581165,1.47632
205.742,0.000593086,1.79781e-05,5.05934,-0.00579376,1.47629
205.745,0.00076569,2.04015e-05,5.05941,-0.00577345,1.47627
205.748,0.00102349,-5.84235e-05,5.0595,-0.00583161,1.47626
205.753,0.00093525,2.5446e-05,5.05959,-0.00580628,1.47623
205.756,0.000680273,1.8427e-05,5.05966,-0.00578793,1.47622
205.76,0.000850497,2.29e-05,5.05974,-0.00576513,1.4762
205.765,0.000938042,2.30409e-05,5.05983,-0.0057422,1.4762
205.768,0.00059691,1.46843e-05,5.05988,-0.00572758,1.4762
205.772,0.00094162,-6.34494e-05,5.05997,-0.00579074,1.47622
205.776,0.000683565,1.55919e-05,5.06004,-0.00577522,1.47624
205.78,0.000768507,1.79747e-05,5.06011,-0.00575733,1.47625
205.785,0.000941526,2.00394e-05,5.0602,-0.00573738,1.47629
205.79,0.000685685,1.37657e-05,5.06026,-0.00572367,1.47633
205.792,0.000854201,1.97095e-05,5.06034,-0.00570405,1.47635
205.796,0.000771828,-6.82946e-05,5.06041,-0.00577204,1.47637
205.8,0.00042906,8.16674e-06,5.06046,-0.00576391,1.4764
205.805,0.000937301,2.36787e-05,5.06054,-0.00574034,1.4764
205.808,0.00102476,-5.95163e-05,5.06064,-0.00579959,1.47639
205.812,0.000340763,8.67388e-06,5.06067,-0.00579095,1.47639
205.817,0.00127833,3.21216e-05,5.06079,-0.00575898,1.47639
205.82,0.000767004,1.92689e-05,5.06087,-0.00573979,1.47639
205.825,0.000940691,-6.26492e-05,5.06095,-0.00580216,1.4764
205.828,0.000597259,1.43839e-05,5.06101,-0.00578784,1.4764
205.832,0.000428371,8.7607e-06,5.06105,-0.00577912,1.47642
205.837,0.00145384,-5.13669e-05,5.06119,-0.00583026,1.47645
205.843,0.000599741,1.22461e-05,5.06124,-0.00581807,1.47648
205.845,0.000852373,2.12838e-05,5.06132,-0.00579688,1.47648
205.848,0.000684003,-6.81938e-05,5.06139,-0.00586477,1.47648
205.852,0.000850384,2.29972e-05,5.06147,-0.00584187,1.47646
205.857,0.00102259,-5.76471e-05,5.06157,-0.00589926,1.47644
205.86,0.000510087,1.39219e-05,5.06161,-0.0058854,1.47642
205.864,0.0009324,2.79007e-05,5.0617,-0.00585763,1.47637
205.868,0.000763274,2.24821e-05,5.06177,-0.00583525,1.47633
205.872,0.000764734,-6.21833e-05,5.06185,-0.00589715,1.47629
205.88,0.000587686,2.26297e-05,5.0619,-0.00587462,1.4762
205.881,0.00102224,2.60674e-05,5.062,-0.00584867,1.47619
205.884,0.000853087,-6.27392e-05,5.06208,-0.00591113,1.47618
205.89,0.000508455,1.5328e-05,5.06213,-0.00589587,1.47615
205.899,0.000939079,2.21477e-05,5.06221,-0.00587382,1.47616
205.901,0.00102533,-6.00066e-05,5.06231,-0.00593356,1.47616
205.903,0.000596923,1.46734e-05,5.06237,-0.00591895,1.47617
205.904,0.000597688,1.40143e-05,5.06242,-0.005905,1.47618
205.913,0.000860396,-6.9035e-05,5.06251,-0.00597373,1.47624
205.915,0.00102329,2.51572e-05,5.0626,-0.00594868,1.47624
205.916,0.000938131,2.29642e-05,5.06269,-0.00592582,1.47624
205.92,0.000685221,-6.92431e-05,5.06276,-0.00599476,1.47626
205.925,0.000847571,2.54208e-05,5.06284,-0.00596945,1.47621
205.929,0.000935842,-5.84722e-05,5.06292,-0.00602766,1.47617
205.932,0.000591265,1.95473e-05,5.06298,-0.0060082,1.47612
205.936,0.000930119,2.98653e-05,5.06307,-0.00597847,1.47604
205.943,0.000587703,-6.07929e-05,5.06312,-0.00603899,1.47593
205.954,0.000753575,3.08364e-05,5.06319,-0.00600829,1.4758
205.954,0.00102214,2.61523e-05,5.06329,-0.00598226,1.47579
205.955,0.000596614,1.49392e-05,5.06335,-0.00596738,1.47579
205.957,0.000853698,-6.32655e-05,5.06343,-0.00603036,1.47578
205.96,0.000765812,2.02962e-05,5.0635,-0.00601016,1.47577
205.964,0.000341617,7.93849e-06,5.06353,-0.00600226,1.47577
205.969,0.00102595,-6.05374e-05,5.06363,-0.00606252,1.47578
205.972,0.000935605,2.51396e-05,5.06372,-0.0060375,1.47576
205.976,0.000935339,2.5369e-05,5.06381,-0.00601224,1.47574
205.981,0.000765443,-6.27945e-05,5.06388,-0.00607475,1.4757
205.984,0.000764793,2.1174e-05,5.06395,-0.00605367,1.47568
205.989,0.000933798,2.66962e-05,5.06404,-0.0060271,1.47564
205.992,0.000680929,-6.5546e-05,5.06411,-0.00609235,1.47561
205.996,0.000337276,1.16777e-05,5.06414,-0.00608072,1.47557
206.001,0.00144783,3.72221e-05,5.06428,-0.00604367,1.47556
206.004,0.000598093,-6.97429e-05,5.06433,-0.0061131,1.47555
206.009,0.000851119,2.23641e-05,5.06442,-0.00609083,1.47554
206.012,0.000682026,1.69177e-05,5.06448,-0.00607399,1.47554
206.016,0.000854686,-6.41166e-05,5.06456,-0.00613782,1.47554
206.025,0.00102611,2.27307e-05,5.06466,-0.00611519,1.47558
206.025,0.000596738,1.48326e-05,5.06472,-0.00610042,1.47558
206.028,0.000855719,-6.50067e-05,5.0648,-0.00616514,1.47559
206.032,0.000682107,1.68478e-05,5.06486,-0.00614837,1.47559
206.036,0.000767375,1.89498e-05,5.06493,-0.0061295,1.47559
206.041,0.000684565,-6.86781e-05,5.065,-0.00619787,1.4756
206.044,0.00102325,2.51962e-05,5.0651,-0.00617279,1.4756
206.048,0.000852853,2.08711e-05,5.06518,-0.00615201,1.47561
206.053,0.00068679,-7.05945e-05,5.06524,-0.00622228,1.47563
206.059,0.000429305,7.95566e-06,5.06528,-0.00621437,1.47566
206.061,0.00136526,3.27929e-05,5.06541,-0.00618172,1.47568
206.065,0.000687527,-7.12295e-05,5.06548,-0.00625263,1.47571
206.068,0.00034282,6.90227e-06,5.06551,-0.00624576,1.47573
206.073,0.00102576,2.30347e-05,5.06561,-0.00622283,1.47576
206.077,0.00102557,2.31919e-05,5.06571,-0.00619974,1.47579
206.081,0.000941553,-6.33918e-05,5.0658,-0.00626284,1.4758
206.084,0.000600639,1.1472e-05,5.06585,-0.00625142,1.47584
206.092,0.000862365,1.2677e-05,5.06593,-0.0062388,1.47594
206.094,0.00111198,2.43139e-05,5.06604,-0.0062146,1.47598
206.107,0.000533737,-6.44949e-06,5.06609,-0.00622102,1.4762
206.112,0.000947471,1.49189e-05,5.06618,-0.00620617,1.4763
206.114,0.000685536,-6.95142e-05,5.06624,-0.00627537,1.47631
206.115,0.000854526,1.94297e-05,5.06633,-0.00625603,1.47633
206.116,0.000937959,2.3112e-05,5.06641,-0.00623302,1.47634
206.118,0.00059704,1.45721e-05,5.06647,-0.00621851,1.47634
206.131,0.000857882,-6.68694e-05,5.06655,-0.00628508,1.47637
206.132,0.000767874,1.85199e-05,5.06662,-0.00626665,1.47638
206.135,0.000427936,9.13545e-06,5.06666,-0.00625755,1.4764
206.144,0.0009447,1.73059e-05,5.06675,-0.00624032,1.47647
206.146,0.00102646,-6.09818e-05,5.06685,-0.00630103,1.47648
206.147,0.00085332,2.04688e-05,5.06693,-0.00628066,1.47649
206.149,0.000512836,1.15537e-05,5.06698,-0.00626915,1.47651
206.151,0.00102399,2.45532e-05,5.06707,-0.00624471,1.47652
206.164,0.00103953,1.11742e-05,5.06717,-0.00623359,1.47668
206.166,0.000601298,-7.25036e-05,5.06723,-0.00630577,1.47671
206.167,0.00042763,9.39828e-06,5.06727,-0.00629641,1.47672
206.177,0.00145839,2.81273e-05,5.06741,-0.00626841,1.47681
206.179,0.000513072,1.13506e-05,5.06745,-0.00625711,1.47683
206.181,0.000941323,-6.31942e-05,5.06754,-0.00632002,1.47684
206.184,0.000684468,1.48135e-05,5.06761,-0.00630528,1.47687
206.185,0.00085303,2.07185e-05,5.06769,-0.00628465,1.47688
206.186,0.000937841,2.32135e-05,5.06777,-0.00626154,1.47688
206.191,0.000684483,1.48009e-05,5.06784,-0.0062468,1.4769
206.192,0.000851651,2.19057e-05,5.06792,-0.00622499,1.4769
206.196,0.00068116,-6.57453e-05,5.06798,-0.00629045,1.47687
206.2,0.000423364,1.30735e-05,5.06802,-0.00627743,1.47684
206.211,0.0010208,2.73038e-05,5.06812,-0.00625025,1.47682
206.212,0.0010227,2.56683e-05,5.06821,-0.00622469,1.47682
206.213,0.000852713,2.09914e-05,5.06829,-0.00620379,1.47682
206.217,0.00102666,-6.11492e-05,5.06839,-0.00626467,1.47684
206.22,0.000171369,3.48674e-06,5.06841,-0.0062612,1.47684
206.225,0.00136465,3.33186e-05,5.06853,-0.00622803,1.47685
206.228,0.000682427,1.6572e-05,5.0686,-0.00621153,1.47686
206.232,0.000339854,9.45747e-06,5.06863,-0.00620212,1.47685
206.237,0.00102367,-5.85788e-05,5.06873,-0.00626044,1.47683
206.242,0.00102159,2.66257e-05,5.06882,-0.00623393,1.47682
206.244,0.000933599,2.68676e-05,5.06891,-0.00620718,1.47678
206.248,0.00067925,-6.40996e-05,5.06897,-0.006271,1.47673
206.252,0.000848203,2.48764e-05,5.06905,-0.00624623,1.47669
206.257,0.00101776,2.99246e-05,5.06915,-0.00621644,1.47664
206.26,0.000510576,-6.99078e-05,5.0692,-0.00628604,1.47661
206.264,0.000934438,2.61454e-05,5.06928,-0.00626001,1.47658
206.268,0.000764626,2.13173e-05,5.06936,-0.00623878,1.47656
206.272,0.000767396,1.89315e-05,5.06943,-0.00621994,1.47656
206.279,0.000940107,-6.21459e-05,5.06952,-0.00628181,1.47656
206.28,0.000681999,1.69409e-05,5.06958,-0.00626494,1.47656
206.284,0.000597308,1.43415e-05,5.06964,-0.00625066,1.47657
206.294,0.000939209,2.20357e-05,5.06973,-0.00622872,1.47658
206.294,0.00042615,1.06735e-05,5.06977,-0.0062181,1.47658
206.297,0.00102382,-5.87081e-05,5.06986,-0.00627655,1.47657
206.3,0.00102174,2.64924e-05,5.06996,-0.00625017,1.47656
206.304,0.000593205,1.78759e-05,5.07001,-0.00623237,1.47653
